Warning: truncated output (original token count: 108069)
Total output lines: 1538

CandidateId,PositionThresholdM,AttitudeThresholdDeg,VelocityThresholdMps,BodyRateThresholdRadps,GrowthFactor,MinimumConsecutiveGrowthSteps,CandidateStepCount,EligibleStepCount,EligibleStepFraction,PositiveStepCount,PositiveStepFractionAll,PositiveEligibleFraction,PositiveOnsetCount,PositiveEpisodeCount,PositiveEpisodeFraction,PositiveCellCount,PositiveFamilyCount,HardEventStepCount,HardEventEligibleFraction,HardEventOnsetCount,HardEventEpisodeCount,HardEventEpisodeFraction,HardEventCellCount,HardEventFamilyCount,GrowthOnlyEpisodeCount,GrowthOnlyCellCount,AbsoluteForecastPositiveCount,SafetyForecastPositiveCount,PositionForecastPositiveCount,AttitudeForecastPositiveCount,VelocityForecastPositiveCount,BodyRateForecastPositiveCount,ConstraintForecastPositiveCount,SaturationForecastPositiveCount,NonfiniteForecastPositiveCount,FirstPositionEventCount,FirstAttitudeEventCount,FirstVelocityEventCount,FirstBodyRateEventCount,FirstConstraintEventCount,FirstSaturationEventCount,FirstNonfiniteEventCount,GrowthOnlyPositiveCount,LeadMeanSteps,LeadP50Steps,LeadP95Steps
C1297,0.25,10,0.75,1,1.25,3,477900,476134,0.996304666248169,10581,0.0221406151914627,0.0222227356164441,1469,290,0.107407407407407,98,5,8127,0.017068724350708,709,126,0.0466666666666667,69,4,247,84,8066,781,40,151,0,8026,466,333,0,40,33,0,7936,466,77,0,2454,11.4740572724695,11,20
C1298,0.25,10,0.75,1,1.25,5,477900,476134,0.996304666248169,9995,0.0209144172421009,0.0209919896499725,1218,273,0.101111111111111,93,5,8127,0.017068724350708,709,126,0.0466666666666667,69,4,215,76,8066,781,40,151,0,8026,466,333,0,40,33,0,7936,466,77,0,1868,10.9741870935468,10,20
C1299,0.25,10,0.75,1,1.5,3,477900,476134,0.996304666248169,9990,0.0209039548022599,0.0209814884045248,1356,263,0.0974074074074074,93,5,8127,0.017068724350708,709,126,0.0466666666666667,69,4,216,78,8066,781,40,151,0,8026,466,333,0,40,33,0,7936,466,77,0,1863,10.9696696696697,10,20
C1300,0.25,10,0.75,1,1.5,5,477900,476134,0.996304666248169,9570,0.0200251098556183,0.0200993837869171,1152,245,0.0907407407407407,89,5,8127,0.017068724350708,709,126,0.0466666666666667,69,4,185,70,8066,781,40,151,0,8026,466,333,0,40,33,0,7936,466,77,0,1443,10.5733542319749,10,20
C1301,0.25,10,0.75,1,2,3,477900,476134,0.996304666248169,9199,0.0192487968194183,0.019320191374697,1144,222,0.0822222222222222,87,5,8127,0.017068724350708,709,126,0.0466666666666667,69,4,170,70,8066,781,40,151,0,8026,466,333,0,40,33,0,7936,466,77,0,1072,10.1931731709968,9,20
C1302,0.25,10,0.75,1,2,5,477900,476134,0.996304666248169,8983,0.0187968194182883,0.018866537571356,1015,211,0.0781481481481481,83,5,8127,0.017068724350708,709,126,0.0466666666666667,69,4,146,61,8066,781,40,151,0,8026,466,333,0,40,33,0,7936,466,77,0,856,9.95736390960704,9,20
C1303,0.25,10,0.75,2,1.25,3,477900,477282,0.998706842435656,4455,0.00932203389830509,0.00933410436597232,703,169,0.0625925925925926,78,5,2511,0.00526104064263894,209,43,0.0159259259259259,43,3,142,74,2126,827,40,331,4,1958,466,379,0,40,207,0,1722,466,298,0,1944,13.3586980920314,16,20
C1304,0.25,10,0.75,2,1.25,5,477900,477282,0.998706842435656,3968,0.00830299225779452,0.00831374323775043,498,158,0.0585185185185185,71,5,2511,0.00526104064263894,209,43,0.0159259259259259,43,3,128,65,2126,827,40,331,4,1958,466,379,0,40,207,0,1722,466,298,0,1457,12.5435987903226,13,20
C1305,0.25,10,0.75,2,1.5,3,477900,477282,0.998706842435656,3930,0.00822347771500314,0.00823412573698568,586,147,0.0544444444444444,74,5,2511,0.00526104064263894,209,43,0.0159259259259259,43,3,119,68,2126,827,40,331,4,1958,466,379,0,40,207,0,1722,466,298,0,1419,12.4715012722646,13,20
C1306,0.25,10,0.75,2,1.5,5,477900,477282,0.998706842435656,3606,0.00754551161330822,0.00755528178309679,427,136,0.0503703703703704,68,5,2511,0.00526104064263894,209,43,0.0159259259259259,43,3,106,61,2126,827,40,331,4,1958,466,379,0,40,207,0,1722,466,298,0,1095,11.7950637825846,11,20
C1307,0.25,10,0.75,2,2,3,477900,477282,0.998706842435656,3256,0.00681314082444026,0.00682196269710569,419,110,0.0407407407407407,65,5,2511,0.00526104064263894,209,43,0.0159259259259259,43,3,81,57,2126,827,40,331,4,1958,466,379,0,40,207,0,1722,466,298,0,745,10.9130835380835,10,20
C1308,0.25,10,0.75,2,2,5,477900,477282,0.998706842435656,3123,0.00653483992467043,0.00654330144442908,344,103,0.0381481481481481,60,5,2511,0.00526104064263894,209,43,0.0159259259259259,43,3,72,49,2126,827,40,331,4,1958,466,379,0,40,207,0,1722,466,298,0,612,10.5260967018892,9,20
C1309,0.25,10,0.75,3,1.25,3,477900,477543,0.999252981795355,3115,0.00651810002092488,0.00652297280035515,433,132,0.0488888888888889,69,5,1481,0.00310129140203081,116,30,0.0111111111111111,30,3,121,65,753,840,40,424,27,432,466,392,0,40,357,1,305,466,322,0,1634,14.3345104333868,20,20
C1310,0.25,10,0.75,3,1.25,5,477900,477543,0.999252981795355,2855,0.00597405314919439,0.00597851921188249,357,120,0.0444444444444444,63,5,1481,0.00310129140203081,116,30,0.0111111111111111,30,3,103,58,753,840,40,424,27,432,466,392,0,40,357,1,305,466,322,0,1374,13.8185639229422,19,20
C1311,0.25,10,0.75,3,1.5,3,477900,477543,0.999252981795355,2656,0.00555764804352375,0.00556180281147457,365,120,0.0444444444444444,65,5,1481,0.00310129140203081,116,30,0.0111111111111111,30,3,109,61,753,840,40,424,27,432,466,392,0,40,357,1,305,466,322,0,1175,13.355421686747,16,20
C1312,0.25,10,0.75,3,1.5,5,477900,477543,0.999252981795355,2498,0.00522703494454907,0.00523094255386426,311,109,0.0403703703703704,60,5,1481,0.00310129140203081,116,30,0.0111111111111111,30,3,92,55,753,840,40,424,27,432,466,392,0,40,357,1,305,466,322,0,1017,12.9351481184948,15,20
C1313,0.25,10,0.75,3,2,3,477900,477543,0.999252981795355,2129,0.00445490688428542,0.00445823726868575,270,85,0.0314814814814815,53,5,1481,0.00310129140203081,116,30,0.0111111111111111,30,3,73,48,753,840,40,424,27,432,466,392,0,40,357,1,305,466,322,0,648,11.7106622827619,11,20
C1314,0.25,10,0.75,3,2,5,477900,477543,0.999252981795355,2046,0.0042812303829253,0.00428443093082717,233,80,0.0296296296296296,50,5,1481,0.00310129140203081,116,30,0.0111111111111111,30,3,63,43,753,840,40,424,27,432,466,392,0,40,357,1,305,466,322,0,565,11.3743890518084,11,20
C1315,0.25,10,0.75,4,1.25,3,477900,477577,0.999324126386273,2833,0.00592801841389412,0.00593202771490252,392,123,0.0455555555555556,66,5,1281,0.00268228997627608,100,24,0.00888888888888889,24,3,115,62,484,845,40,434,27,104,466,397,0,40,420,1,10,466,354,0,1552,14.7282033180374,20,20
C1316,0.25,10,0.75,4,1.25,5,477900,477577,0.999324126386273,2570,0.00537769407825905,0.00538133117800899,314,112,0.0414814814814815,60,5,1281,0.00268228997627608,100,24,0.00888888888888889,24,3,100,54,484,845,40,434,27,104,466,397,0,40,420,1,10,466,354,0,1289,14.1887159533074,20,20
C1317,0.25,10,0.75,4,1.5,3,477900,477577,0.999324126386273,2401,0.00502406361163423,0.0050274615402333,312,108,0.04,59,5,1281,0.00268228997627608,100,24,0.00888888888888889,24,3,100,55,484,845,40,434,27,104,466,397,0,40,420,1,10,466,354,0,1120,13.7796751353603,18,20
C1318,0.25,10,0.75,4,1.5,5,477900,477577,0.999324126386273,2240,0.00468717304875497,0.00469034312791445,261,100,0.037037037037037,56,5,1281,0.00268228997627608,100,24,0.00888888888888889,24,3,88,50,484,845,40,434,27,104,466,397,0,40,420,1,10,466,354,0,959,13.3325892857143,16,20
C1319,0.25,10,0.75,4,2,3,477900,477577,0.999324126386273,1912,0.00400083699518728,0.00400354288418412,230,75,0.0277777777777778,49,5,1281,0.00268228997627608,100,24,0.00888888888888889,24,3,65,44,484,845,40,434,27,104,466,397,0,40,420,1,10,466,354,0,631,12.1888075313808,13,20
C1320,0.25,10,0.75,4,2,5,477900,477577,0.999324126386273,1823,0.003814605566018,0.00381718550097681,194,68,0.0251851851851852,44,5,1281,0.00268228997627608,100,24,0.00888888888888889,24,3,54,36,484,845,40,434,27,104,466,397,0,40,420,1,10,466,354,0,542,11.8074602303895,12,20
C1321,0.25,10,1,1,1.25,3,477900,476134,0.996304666248169,10553,0.0220820255283532,0.0221639286419369,1470,290,0.107407407407407,98,5,8127,0.017068724350708,709,126,0.0466666666666667,69,4,249,85,8066,781,40,151,0,8026,466,333,0,40,33,0,7936,466,77,0,2426,11.4514356107268,11,20
C1322,0.25,10,1,1,1.25,5,477900,476134,0.996304666248169,9956,0.0208328102113413,0.0209100799354803,1212,274,0.101481481481481,93,5,8127,0.017068724350708,709,126,0.0466666666666667,69,4,214,76,8066,781,40,151,0,8026,466,333,0,40,33,0,7936,466,77,0,1829,10.9388308557654,10,20
C1323,0.25,10,1,1,1.5,3,477900,476134,0.996304666248169,9974,0.0208704749947688,0.0209478844190921,1343,262,0.097037037037037,93,5,8127,0.017068724350708,709,126,0.0466666666666667,69,4,218,79,8066,781,40,151,0,8026,466,333,0,40,33,0,7936,466,77,0,1847,10.9551834770403,10,20
C1324,0.25,10,1,1,1.5,5,477900,476134,0.996304666248169,9547,0.0199769826323499,0.0200510780578577,1138,246,0.0911111111111111,89,5,8127,0.017068724350708,709,126,0.0466666666666667,69,4,184,70,8066,781,40,151,0,8026,466,333,0,40,33,0,7936,466,77,0,1420,10.5506441814182,10,20
C1325,0.25,10,1,1,2,3,477900,476134,0.996304666248169,9198,0.0192467043314501,0.0193180911256075,1148,222,0.0822222222222222,87,5,8127,0.017068724350708,709,126,0.0466666666666667,69,4,171,70,8066,781,40,151,0,8026,466,333,0,40,33,0,7936,466,77,0,1071,10.1921069797782,9,20
C1326,0.25,10,1,1,2,5,477900,476134,0.996304666248169,8964,0.0187570621468927,0.0188266328386547,1008,211,0.0781481481481481,83,5,8127,0.017068724350708,709,126,0.0466666666666667,69,4,144,61,8066,781,40,151,0,8026,466,333,0,40,33,0,7936,466,77,0,837,9.93607764390897,9,20
C1327,0.25,10,1,2,1.25,3,477900,477282,0.998706842435656,4398,0.00920276208411802,0.0092146781148252,694,169,0.0625925925925926,78,5,2511,0.00526104064263894,209,43,0.0159259259259259,43,3,142,74,2126,827,40,331,0,1958,466,379,0,40,207,0,1722,466,298,0,1887,13.2726239199636,16,20
C1328,0.25,10,1,2,1.25,5,477900,477282,0.998706842435656,3937,0.0082381251307805,0.0082487921187055,493,157,0.0581481481481482,70,5,2511,0.00526104064263894,209,43,0.0159259259259259,43,3,128,65,2126,827,40,331,0,1958,466,379,0,40,207,0,1722,466,298,0,1426,12.4848869697739,13,20
C1329,0.25,10,1,2,1.5,3,477900,477282,0.998706842435656,3896,0.00815233312408454,0.00816288902577512,581,146,0.0540740740740741,72,5,2511,0.00526104064263894,209,43,0.0159259259259259,43,3,118,66,2126,827,40,331,0,1958,466,379,0,40,207,0,1722,466,298,0,1385,12.4058008213552,13,20
C1330,0.25,10,1,2,1.5,5,477900,477282,0.998706842435656,3603,0.00753923414940364,0.00754899619093115,428,135,0.05,66,5,2511,0.00526104064263894,209,43,0.0159259259259259,43,3,106,60,2126,827,40,331,0,1958,466,379,0,40,207,0,1722,466,298,0,1092,11.7882320288648,11,20
C1331,0.25,10,1,2,2,3,477900,477282,0.998706842435656,3260,0.00682151077631304,0.00683034348665988,421,108,0.04,63,5,2511,0.00526104064263894,209,43,0.0159259259259259,43,3,79,55,2126,827,40,331,0,1958,466,379,0,40,207,0,1722,466,298,0,749,10.9242331288344,10,20
C1332,0.25,10,1,2,2,5,477900,477282,0.998706842435656,3150,0.00659133709981168,0.00659987177391982,350,102,0.0377777777777778,59,5,2511,0.00526104064263894,209,43,0.0159259259259259,43,3,72,50,2126,827,40,331,0,1958,466,379,0,40,207,0,1722,466,298,0,639,10.6073015873016,10,20
C1333,0.25,10,1,3,1.25,3,477900,477553,0.999273906675037,3069,0.00642184557438795,0.0064265118217245,434,130,0.0481481481481481,69,5,1491,0.00312216654486518,123,30,0.0111111111111111,30,3,118,65,763,840,40,434,0,442,466,392,0,40,362,0,311,466,322,0,1578,14.1889866405995,20,20
C1334,0.25,10,1,3,1.25,5,477900,477553,0.999273906675037,2832,0.00592592592592593,0.00593023182767148,363,120,0.0444444444444444,63,5,1491,0.00312216654486518,123,30,0.0111111111111111,30,3,102,58,763,840,40,434,0,442,466,392,0,40,362,0,311,466,322,0,1341,13.7026836158192,18,20
C1335,0.25,10,1,3,1.5,3,477900,477553,0.999273906675037,2649,0.00554300062774639,0.00554702828795966,369,120,0.0444444444444444,65,5,1491,0.00312216654486518,123,30,0.0111111111111111,30,3,108,61,763,840,40,434,0,442,466,392,0,40,362,0,311,466,322,0,1158,13.2676481691204,16,20
C1336,0.25,10,1,3,1.5,5,477900,477553,0.999273906675037,2495,0.00522075748064449,0.00522455099224589,313,110,0.0407407407407407,60,5,1491,0.00312216654486518,123,30,0.0111111111111111,30,3,92,55,763,840,40,434,0,442,466,392,0,40,362,0,311,466,322,0,1004,12.8521042084168,14,20
C1337,0.25,10,1,3,2,3,477900,477553,0.999273906675037,2146,0.00449047917974472,0.00449374205585558,279,85,0.0314814814814815,53,5,1491,0.00312216654486518,123,30,0.0111111111111111,30,3,73,48,763,840,40,434,0,442,466,392,0,40,362,0,311,466,322,0,655,11.6896551724138,11,20
C1338,0.25,10,1,3,2,5,477900,477553,0.999273906675037,2063,0.0043168026783846,0.00431993935751634,238,79,0.0292592592592593,50,5,1491,0.00312216654486518,123,30,0.0111111111111111,30,3,61,41,763,840,40,434,0,442,466,392,0,40,362,0,311,466,322,0,572,11.3553078041687,11,20
C1339,0.25,10,1,4,1.25,3,477900,477592,0.999355513705796,2813,0.00588616865453024,0.00588996465602439,392,121,0.0448148148148148,65,5,1296,0.002713613293355,106,24,0.00888888888888889,24,3,113,61,499,845,40,449,0,104,466,397,0,40,436,0,10,466,354,0,1517,14.5929612513331,20,20
C1340,0.25,10,1,4,1.25,5,477900,477592,0.999355513705796,2537,0.00530864197530864,0.00531206552873582,313,110,0.0407407407407407,59,5,1296,0.002713613293355,106,24,0.00888888888888889,24,3,98,53,499,845,40,449,0,104,466,397,0,40,436,0,10,466,354,0,1241,14.0047299960583,20,20
C1341,0.25,10,1,4,1.5,3,477900,477592,0.999355513705796,2403,0.00502824858757062,0.00503149131476239,319,109,0.0403703703703704,59,5,1296,0.002713613293355,106,24,0.00888888888888889,24,3,101,55,499,845,40,449,0,104,466,397,0,40,436,0,10,466,354,0,1107,13.6704119850187,18,20
C1342,0.25,10,1,4,1.5,5,477900,477592,0.999355513705796,2225,0.00465578572923206,0.00465878825440962,262,101,0.0374074074074074,56,5,1296,0.002713613293355,106,24,0.00888888888888889,24,3,89,50,499,845,40,449,0,104,466,397,0,40,436,0,10,466,354,0,929,13.1640449438202,16,20
C1343,0.25,10,1,4,2,3,477900,477592,0.999355513705796,1938,0.00405524168236033,0.00405785691552622,242,74,0.0274074074074074,49,5,1296,0.002713613293355,106,24,0.00888888888888889,24,3,63,43,499,845,40,449,0,104,466,397,0,40,436,0,10,466,354,0,642,12.1517027863777,13,20
C1344,0.25,10,1,4,2,5,477900,477592,0.999355513705796,1834,0.00383762293366813,0.00384009782408416,200,66,0.0244444444444444,43,5,1296,0.002713613293355,106,24,0.00888888888888889,24,3,51,34,499,845,40,449,0,104,466,397,0,40,436,0,10,466,354,0,538,11.7066521264995,12,20
C1345,0.25,15,0.3,1,1.25,3,477900,476026,0.996078677547604,11733,0.0245511613308223,0.0246478133547327,1681,336,0.124444444444444,108,5,8426,0.0177007138265557,766,132,0.0488888888888889,74,5,294,93,8365,782,40,27,563,8074,466,334,0,40,0,428,7899,466,78,0,3307,11.9058211881019,12,20
C1346,0.25,15,0.3,1,1.25,5,477900,476026,0.996078677547604,11171,0.0233751830926972,0.0234672055728048,1461,317,0.117407407407407,106,5,8426,0.0177007138265557,766,132,0.0488888888888889,74,5,266,90,8365,782,40,27,563,8074,466,334,0,40,0,428,7899,466,78,0,2745,11.4986124787396,11,20
C1347,0.25,15,0.3,1,1.5,3,477900,476026,0.996078677547604,10811,0.0226218874241473,0.022710944360182,1538,296,0.10962962962963,104,5,8426,0.0177007138265557,766,132,0.0488888888888889,74,5,250,88,8365,782,40,27,563,8074,466,334,0,40,0,428,7899,466,78,0,2385,11.2155212283785,11,20
C1348,0.25,15,0.3,1,1.5,5,477900,476026,0.996078677547604,10412,0.0217869847248378,0.021872754849525,1349,278,0.102962962962963,102,5,8426,0.0177007138265557,766,132,0.0488888888888889,74,5,225,85,8365,782,40,27,563,8074,466,334,0,40,0,428,7899,466,78,0,1986,10.8788897426047,10,20
C1349,0.25,15,0.3,1,2,3,477900,476026,0.996078677547604,9707,0.0203117807072609,0.0203917433081386,1286,242,0.0896296296296296,97,5,8426,0.0177007138265557,766,132,0.0488888888888889,74,5,190,78,8365,782,40,27,563,8074,466,334,0,40,0,428,7899,466,78,0,1281,10.216441743072,9,20
C1350,0.25,15,0.3,1,2,5,477900,476026,0.996078677547604,9499,0.0198765432098765,0.0199547923852899,1157,230,0.0851851851851852,94,5,8426,0.0177007138265557,766,132,0.0488888888888889,74,5,169,73,8365,782,40,27,563,8074,466,334,0,40,0,428,7899,466,78,0,1073,10.0022107590273,9,20
C1351,0.25,15,0.3,2,1.25,3,477900,477025,0.99816907302783,5771,0.0120757480644486,0.0120978984329962,929,213,0.0788888888888889,96,5,2873,0.00602274513914365,248,53,0.0196296296296296,52,5,181,85,2488,829,40,40,647,1964,466,381,0,40,0,567,1722,466,300,0,2898,13.9870039854445,20,20
C1352,0.25,15,0.3,2,1.25,5,477900,477025,0.99816907302783,5305,0.0111006486712701,0.0111210104292228,786,208,0.077037037037037,95,5,2873,0.00602274513914365,248,53,0.0196296296296296,52,5,174,84,2488,829,40,40,647,1964,466,381,0,40,0,567,1722,466,300,0,2432,13.4588124410933,17,20
C1353,0.25,15,0.3,2,1.5,3,477900,477025,0.99816907302783,4816,0.0100774220548232,0.0100959069231172,777,175,0.0648148148148148,90,5,2873,0.00602274513914365,248,53,0.0196296296296296,52,5,142,78,2488,829,40,40,647,1964,466,381,0,40,0,567,1722,466,300,0,1943,12.7946428571429,14,20
C1354,0.25,15,0.3,2,1.5,5,477900,477025,0.99816907302783,4492,0.00939945595312827,0.00941669723809025,660,173,0.0640740740740741,88,5,2873,0.00602274513914365,248,53,0.0196296296296296,52,5,138,76,2488,829,40,40,647,1964,466,381,0,40,0,567,1722,466,300,0,1619,12.2749332146037,12,20
C1355,0.25,15,0.3,2,2,3,477900,477025,0.99816907302783,3776,0.00790123456790123,0.00791572768722813,561,129,0.0477777777777778,81,5,2873,0.00602274513914365,248,53,0.0196296296296296,52,5,94,67,2488,829,40,40,647,1964,466,381,0,40,0,567,1722,466,300,0,903,10.8101165254237,10,20
C1356,0.25,15,0.3,2,2,5,477900,477025,0.99816907302783,3625,0.00758526888470391,0.00759918243278654,478,127,0.047037037037037,79,5,2873,0.00602274513914365,248,53,0.0196296296296296,52,5,90,65,2488,829,40,40,647,1964,466,381,0,40,0,567,1722,466,300,0,752,10.4273103448276,9,20
C1357,0.25,15,0.3,3,1.25,3,477900,477217,0.998570830717723,4182,0.00875078468298807,0.00876330893492897,668,176,0.0651851851851852,88,5,1734,0.00363356711936079,152,38,0.0140740740740741,37,5,160,78,1005,841,40,40,665,422,466,393,0,40,0,603,347,466,330,0,2448,14.9340028694405,20,20
C1358,0.25,15,0.3,3,1.25,5,477900,477217,0.998570830717723,3823,0.00799958150240636,0.00801103062128969,562,163,0.0603703703703704,82,5,1734,0.00363356711936079,152,38,0.0140740740740741,37,5,141,70,1005,841,40,40,665,422,466,393,0,40,0,603,347,466,330,0,2089,14.4582788386084,20,20
C1359,0.25,15,0.3,3,1.5,3,477900,477217,0.998570830717723,3343,0.00699518727767315,0.00700519889274691,531,146,0.0540740740740741,82,5,1734,0.00363356711936079,152,38,0.0140740740740741,37,5,128,72,1005,841,40,40,665,422,466,393,0,40,0,603,347,466,330,0,1609,13.6625785222854,19,20
C1360,0.25,15,0.3,3,1.5,5,477900,477217,0.998570830717723,3093,0.00647206528562461,0.00648132820079754,439,134,0.0496296296296296,74,5,1734,0.00363356711936079,152,38,0.0140740740740741,37,5,111,62,1005,841,40,40,665,422,466,393,0,40,0,603,347,466,330,0,1359,13.1503394762367,16,20
C1361,0.25,15,0.3,3,2,3,477900,477217,0.998570830717723,2425,0.00507428332287089,0.00508154571190884,336,99,0.0366666666666667,67,5,1734,0.00363356711936079,152,38,0.0140740740740741,37,5,79,52,1005,841,40,40,665,422,466,393,0,40,0,603,347,466,330,0,691,11.2635051546392,10,20
C1362,0.25,15,0.3,3,2,5,477900,477217,0.998570830717723,2324,0.00486294203808328,0.0048699019523613,287,90,0.0333333333333333,59,5,1734,0.00363356711936079,152,38,0.0140740740740741,37,5,65,40,1005,841,40,40,665,422,466,393,0,40,0,603,347,466,330,0,590,10.8838209982788,10,20
C1363,0.25,15,0.3,4,1.25,3,477900,477246,0.998631512868801,3895,0.00815024063611634,0.00816140941987989,589,161,0.0596296296296296,85,5,1540,0.00322684737011939,134,33,0.0122222222222222,32,5,147,75,731,845,40,40,671,112,466,397,0,40,0,653,56,466,361,0,2355,15.2267008985879,20,20
C1364,0.25,15,0.3,4,1.25,5,477900,477246,0.998631512868801,3553,0.00743460975099393,0.00744479786106117,501,150,0.0555555555555556,76,5,1540,0.00322684737011939,134,33,0.0122222222222222,32,5,131,62,731,845,40,40,671,112,466,397,0,40,0,653,56,466,361,0,2013,14.7672389529975,20,20
C1365,0.25,15,0.3,4,1.5,3,477900,477246,0.998631512868801,3046,0.00637371835111948,0.00638245265544394,454,129,0.0477777777777778,75,5,1540,0.00322684737011939,134,33,0.0122222222222222,32,5,115,65,731,845,40,40,671,112,466,397,0,40,0,653,56,466,361,0,1506,13.8962573867367,20,20
C1366,0.25,15,0.3,4,1.5,5,477900,477246,0.998631512868801,2820,0.0059008160703076,0.00590890232710175,377,118,0.0437037037037037,66,5,1540,0.00322684737011939,134,33,0.0122222222222222,32,5,98,52,731,845,40,40,671,112,466,397,0,40,0,653,56,466,361,0,1280,13.4070921985816,17,20
C1367,0.25,15,0.3,4,2,3,477900,477246,0.998631512868801,2177,0.00455534630675874,0.00456158878230514,275,92,0.0340740740740741,64,5,1540,0.00322684737011939,134,33,0.0122222222222222,32,5,76,53,731,845,40,40,671,112,466,397,0,40,0,653,56,466,361,0,637,11.459807073955,11,20
C1368,0.25,15,0.3,4,2,5,477900,477246,0.998631512868801,2079,0.00435028248587571,0.00435624394966118,238,84,0.0311111111111111,56,5,1540,0.00322684737011939,134,33,0.0122222222222222,32,5,61,40,731,845,40,40,671,112,466,397,0,40,0,653,56,466,361,0,539,11.0572390572391,10,20
C1369,0.25,15,0.5,1,1.25,3,477900,476232,0.996509730069052,10549,0.0220736555764804,0.0221509684355524,1525,281,0.104074074074074,98,5,8226,0.0172730937862218,738,126,0.0466666666666667,69,4,241,85,8165,783,40,42,106,8125,466,335,0,40,1,20,8039,466,78,0,2323,11.2814484785288,11,20
C1370,0.25,15,0.5,1,1.25,5,477900,476232,0.996509730069052,10014,0.0209541745134965,0.0210275663962102,1278,259,0.0959259259259259,93,5,8226,0.0172730937862218,738,126,0.0466666666666667,69,4,206,76,8165,783,40,42,106,8125,466,335,0,40,1,20,8039,466,78,0,1788,10.8156580786898,10,20
C1371,0.25,15,0.5,1,1.5,3,477900,476232,0.996509730069052,9976,0.0208746599707052,0.0209477733541635,1400,253,0.0937037037037037,93,5,8226,0.0172730937862218,738,126,0.0466666666666667,69,4,210,78,8165,783,40,42,106,8125,466,335,0,40,1,20,8039,466,78,0,1750,10.78067361668,10,20
C1372,0.25,15,0.5,1,1.5,5,477900,476232,0.996509730069052,9590,0.0200669596149822,0.0201372440323204,1194,235,0.087037037037037,89,5,8226,0.0172730937862218,738,126,0.0466666666666667,69,4,179,70,8165,783,40,42,106,8125,466,335,0,40,1,20,8039,466,78,0,1364,10.4095933263816,10,20
C1373,0.25,15,0.5,1,2,3,477900,476232,0.996509730069052,9231,0.0193157564344005,0.0193834097666683,1194,218,0.0807407407407407,87,5,8226,0.0172730937862218,738,126,0.0466666666666667,69,4,169,71,8165,783,40,42,106,8125,466,335,0,40,1,20,8039,466,78,0,1005,10.0366157512729,9,20
C1374,0.25,15,0.5,1,2,5,477900,476232,0.996509730069052,8997,0.0188261142498431,0.0188920526130121,1052,206,0.0762962962962963,84,5,8226,0.0172730937862218,738,126,0.0466666666666667,69,4,144,63,8165,783,40,42,106,8125,466,335,0,40,1,20,8039,466,78,0,771,9.77748138268312,9,20
C1375,0.25,15,0.5,2,1.25,3,477900,477373,0.998897258840762,4306,0.00901025319104415,0.00902020013699979,692,150,0.0555555555555556,74,5,2553,0.0053480192637623,218,42,0.0155555555555556,42,3,124,69,2168,830,40,105,218,2039,466,382,0,40,12,192,1769,466,300,0,1753,12.9379934974454,14,20
C1376,0.25,15,0.5,2,1.25,5,477900,477373,0.998897258840762,3907,0.00817535049173467,0.00818437573972554,511,143,0.052962962962963,71,5,2553,0.0053480192637623,218,42,0.0155555555555556,42,3,114,65,2168,830,40,105,218,2039,466,382,0,40,12,192,1769,466,300,0,1354,12.2167903762478,12,20
C1377,0.25,15,0.5,2,1.5,3,477900,477373,0.998897258840762,3770,0.00788867964009207,0.00789738841534817,591,126,0.0466666666666667,70,5,2553,0.0053480192637623,218,42,0.0155555555555556,42,3,99,63,2168,830,40,105,218,2039,466,382,0,40,12,192,1769,466,300,0,1217,11.9339522546419,12,20
C1378,0.25,15,0.5,2,1.5,5,477900,477373,0.998897258840762,3505,0.00733417032852061,0.00734226694848682,445,121,0.0448148148148148,66,5,2553,0.0053480192637623,218,42,0.0155555555555556,42,3,92,59,2168,830,40,105,218,2039,466,382,0,40,12,192,1769,466,300,0,952,11.3241084165478,10,20
C1379,0.25,15,0.5,2,2,3,477900,477373,0.998897258840762,3165,0.00662272441933459,0.00663003563251378,430,96,0.0355555555555556,62,5,2553,0.0053480192637623,218,42,0.0155555555555556,42,3,68,51,2168,830,40,105,218,2039,466,382,0,40,12,192,1769,466,300,0,612,10.3921011058452,9,20
C1380,0.25,15,0.5,2,2,5,477900,477373,0.998897258840762,3070,0.00642393806235614,0.00643102982363896,369,92,0.0340740740740741,59,5,2553,0.0053480192637623,218,42,0.0155555555555556,42,3,62,47,2168,830,40,105,218,2039,466,382,0,40,12,192,1769,466,300,0,517,10.0947882736156,9,20
C1381,0.25,15,0.5,3,1.25,3,477900,477573,0.999315756434401,2652,0.00554927809165097,0.00555307774937025,353,106,0.0392592592592593,60,5,1419,0.00297127350164268,119,27,0.01,27,3,96,56,688,843,40,108,221,434,466,395,0,40,13,208,361,466,332,0,1233,13.6466817496229,18,20
C1382,0.25,15,0.5,3,1.25,5,477900,477573,0.999315756434401,2483,0.00519564762502616,0.0051992051476947,290,91,0.0337037037037037,53,5,1419,0.00297127350164268,119,27,0.01,27,3,74,45,688,843,40,108,221,434,466,395,0,40,13,208,361,466,332,0,1064,13.2142569472412,16,20
C1383,0.25,15,0.5,3,1.5,3,477900,477573,0.999315756434401,2308,0.00482946223059217,0.0048327690216993,307,90,0.0333333333333333,55,5,1419,0.00297127350164268,119,27,0.01,27,3,80,51,688,843,40,108,221,434,466,395,0,40,13,208,361,466,332,0,889,12.699740034662,14,20
